city,lat,lng,pop,country
Nanchong,30.78043256,106.1299971,2174000,China
Neijiang,29.58037661,105.0500114,1006427,China
Nanyang,33.00040041,112.5300199,1097766,China
Jinxi,40.7503408,120.8299784,1369623.5,China
Yantai,37.53040814,121.4000211,1417666,China
Zaozhuang,34.88000144,117.5700223,1164332.5,China
Suzhou,31.30047833,120.620017,1496545.5,China
Xuzhou,34.28001223,117.1800203,1645096.5,China
Wuxi,31.57999615,120.2999849,1428823.5,China
Jilin,43.84997072,126.5500427,2138988.5,China
Zhangye,38.9299868,100.4500337,163478,China
Wuwei,37.92800661,102.6410111,493092,China
Dunhuang,40.14267763,94.66201493,139225,China
Tianshui,34.60001853,105.9199841,649883.5,China
Dulan,36.16658958,98.26660111,50,China
Golmud,36.416626,94.88334509,107092,China
Yulin,22.62997398,110.1500101,637742.5,China
Bose,23.8997156,106.6133268,132942.5,China
Wuzhou,23.48002545,111.3200162,354080.5,China
Lupanshui,26.59443483,104.8333321,886256,China
Quanzhou,24.9000163,118.5799865,823571.5,China
Hefei,31.85003135,117.2800142,1711952,China
Suzhou,33.6361111,116.9788889,1964000,China
Zhanjiang,21.19998374,110.3800219,1113895,China
Shaoguan,24.79997072,113.5799816,674507.5,China
Xigaze,29.25000917,88.88334957,59314.5,China
Shache,38.42614158,77.25000281,282391.5,China
Yining,43.90001935,81.35001094,403489,China
Altay,47.86659894,88.11662634,140670.5,China
Shizuishan,39.23327578,106.7690279,109824,China
Yulin,38.28330792,109.7332914,123415,China
Ankang,32.67998069,109.0200016,1025000,China
Houma,35.61998212,111.2099971,102400,China
Yueyang,29.38005292,113.1000109,826000,China
Hengyang,26.88002464,112.5900162,887801,China
Mianyang,31.46997703,104.7699768,830068,China
Xichang,27.88001528,102.2999983,253390,China
Baoshan,25.11997703,99.15000972,925000,China
Gejiu,23.37997988,103.1500756,142620,China
Shijianzhuang,38.05001467,114.4799784,2204737,China
Handan,36.5799752,114.4799784,1494659,China
Anshan,41.11502138,122.9400305,1419137.5,China
Dalian,38.92283839,121.6298308,2601153.5,China
Qingdao,36.08997927,120.3300089,2254122.5,China
Linyi,35.07998924,118.329976,1176334.5,China
Huaiyin,33.58000327,119.0299849,909615,China
Wenzhou,28.0199809,120.6500927,1607836,China
Ningbo,29.87997072,121.5500378,1321433.5,China
Tongliao,43.61995892,122.2699939,572555,China
Hohhot,40.81997479,111.6599955,1250238.5,China
Chifeng,42.27001548,118.9499898,811827,China
Ulanhot,46.08001548,122.0800313,203870,China
Hailar,49.19998008,119.7000215,221118.5,China
Jiamusi,46.83002138,130.3500175,784774.5,China
Beian,48.23900515,126.4820365,154936,China
Daqing,46.57995913,125.0000081,948244,China
Jixi,45.29995974,130.9700313,684379.5,China
Jiayuguan,39.82000999,98.29998409,135337.5,China
Xining,36.6199986,101.7700048,907765.5,China
Guilin,25.2799931,110.280028,818176,China
Huainan,32.62998374,116.9799808,1239327.5,China
Shantou,23.37000633,116.6700256,1467486.5,China
Lhasa,29.64502382,91.10001013,169160,China
Hami,42.82698407,93.51500484,218960,China
Hotan,37.09971092,79.92694535,187865,China
Kashgar,39.47633588,75.9699259,472069.5,China
Yinchuan,38.46797365,106.2730375,657614,China
Pingxiang,27.62000531,113.8500427,666561.5,China
Qiqihar,47.34497703,123.9899922,1261682,China
Shenzhen,22.55237051,114.1221231,4291796,China
Zibo,36.79998761,118.049993,1865385,China
Lanzhou,36.05602785,103.7920003,2282609,China
Nanning,22.81998822,108.3200443,1485394,China
Guiyang,26.58004295,106.7200386,2416816.5,China
Chongqing,29.56497703,106.5949816,5214014,China
Fuzhou,26.07999595,119.3000459,1892860,China
Guangzhou,23.1449813,113.3250101,5990912.5,China
Dongguan,23.0488889,113.7447222,4528000,China
Xian,34.27502545,108.8949963,3617406,China
Taiyuan,37.87501243,112.5450577,2817737.5,China
Wuhan,30.58003135,114.270017,5713603,China
Changsha,28.19996991,112.969993,2338969,China
Kunming,25.06998008,102.6799751,1977337,China
Zhengzhou,34.75499615,113.6650927,2325062.5,China
Shenyeng,41.80497927,123.4499735,4149596,China
Jinan,36.67498232,116.9950187,2433633,China
Tianjin,39.13002626,117.2000191,5473103.5,China
Nanchang,28.67999229,115.8799963,2110675.5,China
Nanjing,32.05001914,118.7799743,3383005,China
Hangzhou,30.24997398,120.1700187,2442564.5,China
Changchun,43.86500856,125.3399873,2860210.5,China
Baotou,40.65220725,109.8220198,1229664.5,China
Harbin,45.74998395,126.6499849,3425441.5,China
Urumqi,43.80501223,87.57500565,1829612.5,China
Chengdu,30.67000002,104.0700195,4036718.5,China
Beijing,39.92889223,116.3882857,9293300.5,China
Shanghai,31.21645245,121.4365047,14797756,China
Yopal,5.346999095,-72.4059986,61029,Colombia
San Andres,12.56213711,-81.69032658,58257,Colombia
Sonson,5.716613585,-75.31662785,18024.5,Colombia
Sogamoso,5.719998392,-72.94000289,120071.5,Colombia
Barrancabermeja,7.089992288,-73.84999903,177802,Colombia
Girardot,4.310006937,-74.80999211,121830.5,Colombia
Campoalegre,2.690002461,-75.33001205,17058.5,Colombia
Tuquerres,1.089996764,-77.61994979,27081.5,Colombia
Mocoa,1.149993102,-76.62998438,22035,Colombia
Cartago,4.749980081,-75.91002832,123170,Colombia
Soledad,10.92001691,-74.76999455,520704,Colombia
Sabanalarga,10.63998232,-74.91998539,65781,Colombia
Arjona,10.26003135,-75.34998499,47225,Colombia
Magangue,9.229990864,-74.74002222,94912,Colombia
Valledupar,10.47999208,-73.25000981,297627.5,Colombia
San Jose del Guaviare,2.569983947,-72.63999536,21675,Colombia
Puerto Lopez,4.089994526,-72.96002751,12163.5,Colombia
Yarumal,7.030590229,-75.5904871,35315,Colombia
Puerto Berrio,6.480442931,-74.42001591,33194,Colombia
Turbo,8.100369892,-76.73997766,42257.5,Colombia
Tunja,5.550448017,-73.37002832,139445.5,Colombia
Chiquinquira,5.620392068,-73.81994918,49634.5,Colombia
Duitama,5.830456766,-73.02004968,96598,Colombia
Ayapel,8.330407531,-75.15002303,23120.5,Colombia
Lorica,9.241850605,-75.81600305,46688,Colombia
Socorro,6.460340799,-73.26998275,21323.5,Colombia
Riohacha,11.5403408,-72.90997888,112808.5,Colombia
Armenia,4.534282653,-75.68112757,314797.5,Colombia
Pereira,4.81038983,-75.67999068,504434,Colombia
Honda,5.190340799,-74.74999577,31813.5,Colombia
San Vicente del Caguan,2.070376199,-74.64002832,1250,Colombia
Florencia,1.610404275,-75.61999435,87599,Colombia
Guapi,2.560397968,-77.85998682,13853,Colombia
Neiva,2.931047179,-75.33024459,318566,Colombia
Garzon,2.210393493,-75.64996668,43027,Colombia
Ipiales,0.830374368,-77.64999964,93673.5,Colombia
Buenaventura,3.872402425,-77.05045329,246596,Colombia
Tulua,4.090382099,-76.21001001,164281.5,Colombia
El Carmen de Bolivar,9.720374368,-75.12999841,54468.5,Colombia
Jurado,7.121747456,-77.75640141,2351,Colombia
Nuqui,5.685180092,-77.27454844,1487,Colombia
Quibdo,5.690413634,-76.66000838,83942,Colombia
El Banco,9.000340799,-73.98001693,39628.5,Colombia
Cienaga,11.01039899,-74.25000045,109741,Colombia
Sincelejo,9.290426452,-75.37995732,239787.5,Colombia
Tolu,9.535837829,-75.57203862,19719.5,Colombia
Arauca,7.090664082,-70.76163456,46530.5,Colombia
Tame,6.460340799,-71.74002446,25030,Colombia
Pamplona,7.390387389,-72.66001998,52917,Colombia
Ocana,8.240413024,-73.3500037,83401.5,Colombia
Orocue,4.794551004,-71.34002303,2126.5,Colombia
Obando,3.854039936,-67.90609827,8181.5,Colombia
San Martin,3.690406513,-73.68998295,12304,Colombia
Puerto Carreno,6.185034606,-67.49302271,8038.5,Colombia
Bello,6.329986998,-75.5699974,456304.5,Colombia
Monteria,8.757539082,-75.8900037,273809,Colombia
Bucaramanga,7.1300932,-73.12588302,790410,Colombia
Ibague,4.438913797,-75.2322144,415156,Colombia
Popayan,2.419993102,-76.61001144,258750,Colombia
Santa Marta,11.24720624,-74.20165715,417211,Colombia
Cucuta,7.920019144,-72.51997685,721772,Colombia
Villavicencio,4.153323994,-73.63499923,348240,Colombia
Tumaco,1.809978657,-78.80998051,86713,Colombia
Manizales,5.059986998,-75.52000045,366831,Colombia
Pasto,1.21360679,-77.28110742,371138.5,Colombia
Barranquilla,10.95998863,-74.79996688,1521245.5,Colombia
Cartagena,10.39973859,-75.51439356,887000,Colombia
Mitu,1.198310566,-70.17360844,5917,Colombia
Leticia,-4.220015036,-69.93997929,46012.5,Colombia
Medellin,6.275003274,-75.57501001,2648489.5,Colombia
Cali,3.399959126,-76.49996647,2216418,Colombia
Bogota,4.596423563,-74.08334396,7052830.5,Colombia
Moroni,-11.7041577,43.2402441,85785,Comoros
Madingou,-4.164002942,13.55400049,22760,Congo (Brazzaville)
Kinkala,-4.355999897,14.76199861,13882,Congo (Brazzaville)
Ewo,-0.879598776,14.82001501,7786.5,Congo (Brazzaville)
Impfondo,1.640376606,18.04002519,20859,Congo (Brazzaville)
Sembe,1.640376606,14.58002966,6396,Congo (Brazzaville)
Moloundou,2.033737609,15.21668331,12244,Congo (Brazzaville)
Owando,-0.47962319,15.91999955,29011,Congo (Brazzaville)
Makoua,-0.009574362,15.64001664,10335,Congo (Brazzaville)
Sibiti,-3.689608135,13.35002722,20950,Congo (Brazzaville)
Mossendjo,-2.939628073,12.71998816,24583.5,Congo (Brazzaville)
Loubomo,-4.179604066,12.67001705,97929.5,Congo (Brazzaville)
Gamboma,-1.879486065,15.85002966,20877,Congo (Brazzaville)
Djambala,-2.539600811,14.74999345,9650.5,Congo (Brazzaville)
Ouesso,1.609990864,16.05001745,26117.5,Congo (Brazzaville)
Kayes,-4.180017478,13.28000565,60629,Congo (Brazzaville)
Pointe-Noire,-4.770007305,11.88003943,602440.5,Congo (Brazzaville)
Brazzaville,-4.259185772,15.28468949,1259445,Congo (Brazzaville)
Buluko,-0.756998889,28.52800254,1192,Congo (Kinshasa)
Zongo,4.330341613,18.61502885,17667,Congo (Kinshasa)
Libenge,3.660434183,18.61998979,17402,Congo (Kinshasa)
Bongandanga,1.510358703,21.05002234,2896,Congo (Kinshasa)
Ikela,-1.182939434,23.26657955,291,Congo (Kinshasa)
Binga,2.383406188,20.41998328,64639,Congo (Kinshasa)
Basankusu,1.233708922,19.80002112,52216,Congo (Kinshasa)
Boende,-0.219587383,20.8600081,24679.5,Congo (Kinshasa)
Gbadolite,4.290369892,21.01994665,35197,Congo (Kinshasa)
Businga,3.340376199,20.86998165,31583,Congo (Kinshasa)
Bosobolo,4.190375996,19.88001623,8968.5,Congo (Kinshasa)
Yangambi,0.77037803,24.43002274,18035.5,Congo (Kinshasa)
Aketi,2.740464497,23.7799849,46881,Congo (Kinshasa)
Mongbwalu,1.9504352,30.0332983,2819,Congo (Kinshasa)
Bafwasende,1.083847269,27.26659379,149,Congo (Kinshasa)
Bunia,1.560407327,30.24000403,61537,Congo (Kinshasa)
Wamba,2.140423603,27.98996049,82122,Congo (Kinshasa)
Basoko,1.240426858,23.59002234,22953,Congo (Kinshasa)
Kenge,-4.829590231,16.89993974,241,Congo (Kinshasa)
Bolobo,-2.159520651,16.23998002,22605.5,Congo (Kinshasa)
Kahemba,-7.282928855,19.00001827,45644.5,Congo (Kinshasa)
Bulungu,-4.549607321,18.59999101,42310.5,Congo (Kinshasa)
Lusanga,-5.582929261,16.51665564,177,Congo (Kinshasa)
Mangai,-4.039612611,19.53001176,19946,Congo (Kinshasa)
Kasongo-Lunda,-6.479618715,16.82996985,18748,Congo (Kinshasa)
Mushie,-3.01962319,16.92004187,24013.5,Congo (Kinshasa)
Dibaya,-6.509539369,22.87001461,603,Congo (Kinshasa)
Mweka,-4.839615459,21.5699906,45222,Congo (Kinshasa)
Luebo,-5.349506817,21.41000036,17682.5,Congo (Kinshasa)
Demba,-5.509600404,22.25997432,17008.5,Congo (Kinshasa)
Ilebo,-4.319595521,20.60999752,71125.5,Congo (Kinshasa)
Moanda,-5.922908509,12.35499752,153915,Congo (Kinshasa)
Kimpese,-5.549597963,14.43332027,10578,Congo (Kinshasa)
Kasangulu,-4.579579652,15.17999304,22645,Congo (Kinshasa)
Mbanza-Ngungu,-5.249616273,14.86001257,141950.5,Congo (Kinshasa)
Tshela,-4.969581687,12.93000118,19896,Congo (Kinshasa)
Mwenga,-3.038226706,28.43251745,2216,Congo (Kinshasa)
Kampene,-3.599536114,26.67004106,19719.5,Congo (Kinshasa)
Kalima,-2.509576804,26.43000403,194,Congo (Kinshasa)
Lubutu,-0.732889385,26.583328,1313,Congo (Kinshasa)
Kabinda,-6.129614239,24.47999385,37366,Congo (Kinshasa)
Lubao,-5.389556052,25.74999385,26142.5,Congo (Kinshasa)
Lusambo,-4.969581687,23.4300321,26803,Congo (Kinshasa)
Gandajika,-6.739602845,23.96002559,105769.5,Congo (Kinshasa)
Lodja,-3.489620342,23.42000688,68244,Congo (Kinshasa)
Dilolo,-10.69961953,22.33330318,7854,Congo (Kinshasa)
Nyunzu,-5.949573549,28.0166772,15397,Congo (Kinshasa)
Kasaji,-10.36620319,23.44997921,11969,Congo (Kinshasa)
Luanza,-8.699586569,28.69999467,861,Congo (Kinshasa)
Moba,-7.059583314,29.71998409,10006,Congo (Kinshasa)
Bukama,-9.20958128,25.8400142,20900.5,Congo (Kinshasa)
Kaniama,-7.569629701,24.17003861,32946.5,Congo (Kinshasa)
Kipushi,-11.75960651,27.25000565,87839.5,Congo (Kinshasa)
Kambove,-10.86958331,26.60001949,18934.5,Congo (Kinshasa)
Kongolo,-5.379479147,26.9799963,68572.5,Congo (Kinshasa)
Kabalo,-6.049619121,26.91002641,21851,Congo (Kinshasa)
Beni,0.490446797,29.45002641,211275.5,Congo (Kinshasa)
Lisala,2.140010192,21.50999426,64270,Congo (Kinshasa)
Gemena,3.260019347,19.76999711,157847.5,Congo (Kinshasa)
Buta,2.819994526,24.74002966,44195,Congo (Kinshasa)
Watsa,3.040006937,29.52996985,17721.5,Congo (Kinshasa)
Isiro,2.75997235,27.62000891,142136,Congo (Kinshasa)
Bondo,3.809959939,23.67001745,20688.5,Congo (Kinshasa)
Inongo,-1.939999167,18.28001054,30181,Congo (Kinshasa)
Tshikapa,-6.409958884,20.77003943,201256.5,Congo (Kinshasa)
Boma,-5.829994284,13.04999385,178638,Congo (Kinshasa)
Bukavu,-2.509990215,28.8400378,331084,Congo (Kinshasa)
Uvira,-3.369989401,29.14001949,164353,Congo (Kinshasa)
Kindu,-2.963915996,25.90998409,199306,Congo (Kinshasa)
Mwene-Ditu,-7.000000388,23.44000565,153328.5,Congo (Kinshasa)
Likasi,-10.9700423,26.7800085,428411,Congo (Kinshasa)
Manono,-7.300033754,27.44999345,46111,Congo (Kinshasa)
Kamina,-8.730023988,25.00998734,101180,Congo (Kinshasa)
Mbandaka,0.040035013,18.26001176,229590.5,Congo (Kinshasa)
Kisangani,0.520005716,25.22000036,558814,Congo (Kinshasa)
Bandundu,-3.309993063,17.37996212,107997.5,Congo (Kinshasa)
Kananga,-5.890042299,22.40001745,614273,Congo (Kinshasa)
Kasongo,-4.450026836,26.66001583,59059,Congo (Kinshasa)
Mbuji-Mayi,-6.150026429,23.59999589,1084880.5,Congo (Kinshasa)
Kalemie,-5.933295472,29.20001583,176615.5,Congo (Kinshasa)
Butembo,0.130003681,29.28001094,220512,Congo (Kinshasa)
Goma,-1.678799101,29.2217868,144124,Congo (Kinshasa)
Bumba,2.189981302,22.45996212,128029.5,Congo (Kinshasa)
Kikwit,-5.030043112,18.85000159,465973,Congo (Kinshasa)
Matadi,-5.816610088,13.45002112,212985.5,Congo (Kinshasa)
Kolwezi,-10.71672443,25.47243974,418000,Congo (Kinshasa)
Lubumbashi,-11.6800248,27.48001745,1114317,Congo (Kinshasa)
Kinshasa,-4.329724102,15.31497188,6704351.5,Congo (Kinshasa)
Rarotonga,-21.25003497,-159.7500013,2525,Cook Islands
Heredia,9.991997986,-84.12000251,21947,Costa Rica
Cartago,9.86997764,-83.92997807,111770,Costa Rica
Golfito,8.650026264,-83.149974,6777,Costa Rica
Alajuela,10.02002016,-84.23003727,217618.5,Costa Rica
Canas,10.42999514,-85.10001001,15365,Costa Rica
Sixaola,9.520386575,-82.61998051,1150,Costa Rica
Puntarenas,9.970164098,-84.83358954,46376,Costa Rica
Ciudad Cortes,8.960369079,-83.53000248,3515.5,Costa Rica
Quesada,10.33049217,-84.43997278,29208,Costa Rica
Liberia,10.63375531,-85.433323,41538,Costa Rica
La Cruz,11.07042116,-85.6300035,4297.5,Costa Rica
Puerto Limon,10.00002138,-83.03334029,74041,Costa Rica
San Jose,9.93501243,-84.08405135,642862,Costa Rica
Sibenik,43.7272222,15.9058333,37112,Croatia
Karlovac,45.48720929,15.54777421,51593,Croatia
Rijeka,45.32998374,14.45001176,156082,Croatia
Slavonski Brod,45.16027834,18.01558223,79230,Croatia
Dubrovnik,42.66094769,18.09139156,32711,Croatia
Split,43.52040428,16.46999182,195527.5,Croatia
Zadar,44.12013511,15.26226192,59201.5,Croatia
Pula,44.86871991,13.84808467,60338.5,Croatia
Osijek,45.55038373,18.6800378,91608.5,Croatia
Zagreb,45.80000673,15.99999467,710746,Croatia
Ciego de Avila,21.83999636,-78.76194727,122343.5,Cuba
Palma Soriano,20.21722719,-75.99880843,85110,Cuba
San Antonio de los Banos,22.89112083,-82.4990835,37676,Cuba
Guines,22.8361371,-82.02802698,57445,Cuba
Caibarien,22.5157949,-79.47223983,25431,Cuba
Placetas,22.31580711,-79.65548446,34973,Cuba
Cienfuegos,22.14444806,-80.44029444,146549.5,Cuba
Nueva Gerona,21.88371462,-82.79999536,22915,Cuba
Sancti Spiritus,21.93014589,-79.44250004,101710.5,Cuba
Moron,22.10985069,-78.62748519,57551.5,Cuba
Nuevitas,21.5456474,-77.26444177,46796,Cuba
Manzanillo,20.34375694,-77.11664718,107433,Cuba
Bayamo,20.37954287,-76.64329106,177623,Cuba
Banes,20.96291811,-75.71859298,47745.5,Cuba
Las Tunas,20.96012758,-76.95438318,179898,Cuba
Artemisa,22.81339947,-82.76188399,46024.5,Cuba
Matanzas,23.04152508,-81.577486,135303,Cuba
Colon,22.71958091,-80.90579574,40677,Cuba
Sagua la Grande,22.80903282,-80.07109216,40752.5,Cuba
Pinar del Rio,22.41750633,-83.69808008,173304,Cuba
Camaguey,21.38082542,-77.91693425,321583.5,Cuba
Guantanamo,20.1452936,-75.20614364,245069.5,Cuba
Holguin,20.88723798,-76.26305587,309639.5,Cuba
Santa Clara,22.40001385,-79.9666541,234900,Cuba
Santiago de Cuba,20.0250167,-75.82132573,500964,Cuba
Havana,23.13195884,-82.36418217,2082458.5,Cuba
Willemstad,12.20042971,-69.01998377,146813,Curacao
Larnaka,34.9170031,33.63599757,48947,Cyprus
Paphos,34.75591516,32.42245666,35961,Cyprus
Lemosos,34.67541445,33.0333219,149486,Cyprus
Nicosia,35.16667645,33.36663489,212376,Cyprus
Usti Nad Labem,50.66299816,14.08100455,94105,Czech Republic
Hradec Kralove,50.20599617,15.81200153,95195,Czech Republic
Ceske Budejovice,48.98001935,14.46003699,97452,Czech Republic
Liberec,50.79995994,15.07999914,99972.5,Czech Republic
Olomouc,49.63003135,17.24999589,97829,Czech Republic
Pizen,49.74043805,13.36000077,161043,Czech Republic
Jihlava,49.40038129,15.58332759,52010.5,Czech Republic
Zlin,49.2304175,17.65002315,101893.5,Czech Republic
Brno,49.20039349,16.60998328,378918,Czech Republic
Pardubice,50.04041974,15.76000932,97902.5,Czech Republic
